record_type,enum_type,value,priority,sources,encodings,offsets
enum_value,EPlayerConfigPlayerDynamicMaterialSliderTypes,BODYMUSCLE_ARMS_1_BICEP,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02b1c0
enum_value,EPlayerConfigPlayerDynamicMaterialSliderTypes,BODYMUSCLE_ARMS_1_DELTOID,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02b260
enum_value,EPlayerConfigPlayerDynamicMaterialSliderTypes,BODYMUSCLE_ARMS_1_TRICEP,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02b2b0
enum_value,EPlayerConfigPlayerDynamicMaterialSliderTypes,BODYMUSCLE_ARMS_2_FOREARM,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02b210
enum_value,EPlayerConfigPlayerDynamicMaterialSliderTypes,BODYMUSCLE_BACK_BACK,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02b350
enum_value,EPlayerConfigPlayerDynamicMaterialSliderTypes,BODYMUSCLE_BACK_NECK,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02b3f0
enum_value,EPlayerConfigPlayerDynamicMaterialSliderTypes,BODYMUSCLE_BACK_TRAPEZIES,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02b300
enum_value,EPlayerConfigPlayerDynamicMaterialSliderTypes,BODYMUSCLE_CHEST_ABS,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02b490
enum_value,EPlayerConfigPlayerDynamicMaterialSliderTypes,BODYMUSCLE_CHEST_OBLIQUES,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02b3a0
enum_value,EPlayerConfigPlayerDynamicMaterialSliderTypes,BODYMUSCLE_CHEST_PECTORALS,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02b440
enum_value,EPlayerConfigPlayerDynamicMaterialSliderTypes,BODYMUSCLE_LEGS_1_GLUTES,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02b170
enum_value,EPlayerConfigPlayerDynamicMaterialSliderTypes,BODYMUSCLE_LEGS_1_HAMSTRINGS,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02b080
enum_value,EPlayerConfigPlayerDynamicMaterialSliderTypes,BODYMUSCLE_LEGS_1_LATS,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02b120
enum_value,EPlayerConfigPlayerDynamicMaterialSliderTypes,BODYMUSCLE_LEGS_2_ADDUCTORS,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02b0d0
enum_value,EPlayerConfigPlayerDynamicMaterialSliderTypes,BODYMUSCLE_LEGS_2_CALVES,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02b880
enum_value,EPlayerConfigPlayerDynamicMaterialSliderTypes,BODYMUSCLE_LEGS_2_QUADS,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02b830
enum_value,EPlayerConfigPlayerDynamicMaterialSliderTypes,BODYMUSCLE_OVERALL,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02b7a0
enum_value,EPlayerConfigPlayerDynamicMaterialSliderTypes,MAX,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02b730
enum_value,EPlayerConfigPlayerDynamicMaterialSliderTypes,Type,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02b688
enum_value,EPlayerDynamicMaterialType,Color,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02be50
enum_value,EPlayerDynamicMaterialType,Float,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02beb0
enum_value,EPlayerDynamicMaterialType,Type,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02c188
enum_value,EPlayerDynamicMaterialType,Vector,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02be28
enum_value,EPlayerHeatMapHeatLevel,ErrorHeat,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc23b3f0
enum_value,EPlayerHeatMapHeatLevel,HighHeat,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc23bff8
enum_value,EPlayerHeatMapHeatLevel,Level,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc23c060
enum_value,EPlayerHeatMapHeatLevel,LowHeat,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc23b438
enum_value,EPlayerHeatMapHeatLevel,LowMediumHeat,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc23b460
enum_value,EPlayerHeatMapHeatLevel,MaxHeat,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc23c020
enum_value,EPlayerHeatMapHeatLevel,MediumHeat,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc23bfa8
enum_value,EPlayerHeatMapHeatLevel,MediumHighHeat,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc23bfd0
enum_value,EPlayerHeatMapHeatLevel,NoHeat,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc23b418
enum_value,EPlayerMappableKeySettingBehaviors,IgnoreSettings,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd6b048
enum_value,EPlayerMappableKeySettingBehaviors,InheritSettingsFromAction,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd6afe0
enum_value,EPlayerMappableKeySettingBehaviors,OverrideSettings,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd6afa8
enum_value,EPlayerMappableKeySlot,Fifth,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd6a788
enum_value,EPlayerMappableKeySlot,First,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd6ada0
enum_value,EPlayerMappableKeySlot,Fourth,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd6a7a8
enum_value,EPlayerMappableKeySlot,Max,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd6a808
enum_value,EPlayerMappableKeySlot,Second,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd6a768
enum_value,EPlayerMappableKeySlot,Seventh,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd6a7c8
enum_value,EPlayerMappableKeySlot,Sixth,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd6a7e8
enum_value,EPlayerMappableKeySlot,Third,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd6a748
enum_value,EPlayerMappableKeySlot,Unspecified,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd6a828
enum_value,EPointOnCircleSpacingMethod,ByNumberOfPoints,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbcb4308
enum_value,EPointOnCircleSpacingMethod,BySpaceBetween,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbcb4338
enum_value,EPoleVectorOption,Direction,low,ArkAscended.exe,ascii,ArkAscended.exe:0xcb8b640
enum_value,EPoleVectorOption,Location,low,ArkAscended.exe,ascii,ArkAscended.exe:0xcb8b660
enum_value,EPolyEditCutPlaneOrientation,FaceNormals,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc54f0d8
enum_value,EPolyEditCutPlaneOrientation,ViewDirection,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc54f0a8
enum_value,EPolyEditExtrudeDirection,LocalX,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc54e3c0
enum_value,EPolyEditExtrudeDirection,LocalY,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc54e398
enum_value,EPolyEditExtrudeDirection,LocalZ,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc54e370
enum_value,EPolyEditExtrudeDirection,SelectionNormal,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc54e460
enum_value,EPolyEditExtrudeDirection,WorldX,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc54e438
enum_value,EPolyEditExtrudeDirection,WorldY,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc54e410
enum_value,EPolyEditExtrudeDirection,WorldZ,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc54e3e8
enum_value,EPolyEditExtrudeDistanceMode,ClickInViewport,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc54e2e0
enum_value,EPolyEditExtrudeDistanceMode,Fixed,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc54e2b8
enum_value,EPolyEditExtrudeEdgeDirectionMode,LocalExtrudeFrames,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc5458a8
enum_value,EPolyEditExtrudeEdgeDirectionMode,SingleDirection,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc545870
enum_value,EPolyEditExtrudeEdgeDistanceMode,Fixed,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc5457d0
enum_value,EPolyEditExtrudeEdgeDistanceMode,Gizmo,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc5457a8
enum_value,EPolyEditExtrudeModeOptions,SelectedTriangleNormals,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc54e1f8
enum_value,EPolyEditExtrudeModeOptions,SelectedTriangleNormalsEven,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc54e1b8
enum_value,EPolyEditExtrudeModeOptions,SingleDirection,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc54e230
enum_value,EPolyEditOffsetModeOptions,SelectedTriangleNormals,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc54e0f8
enum_value,EPolyEditOffsetModeOptions,SelectedTriangleNormalsEven,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc54e0c0
enum_value,EPolyEditOffsetModeOptions,VertexNormals,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc54e130
enum_value,EPolyEditPushPullModeOptions,SelectedTriangleNormals,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc54e028
enum_value,EPolyEditPushPullModeOptions,SelectedTriangleNormalsEven,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc54eb08
enum_value,EPolyEditPushPullModeOptions,SingleDirection,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc54ead8
enum_value,EPolyEditPushPullModeOptions,VertexNormals,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc54eaa8
enum_value,EPortType,game,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbc37378
enum_value,EPortType,query,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbc37388
enum_value,EPortType,rcon,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbc37470
enum_value,EPoseDriverOutput,DriveCurves,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb34f538
enum_value,EPoseDriverOutput,DrivePoses,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb34f558
enum_value,EPoseDriverSource,Rotation,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb34f400
enum_value,EPoseDriverSource,Translation,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb34f3e0
enum_value,EPoseDriverType,SwingAndTwist,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb34f498
enum_value,EPoseDriverType,SwingOnly,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb34f478
enum_value,EPoseDriverType,Translation,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb34f458
enum_value,EPositionIncludedOffsets,ExcludeOffsets,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb54d4d0
enum_value,EPositionIncludedOffsets,IncludeOffsets,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb54d4a0
enum_value,EPositionOrigin,Absolute,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb51f7f0
enum_value,EPositionOrigin,CameraRelative,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb51f810
enum_value,EPostCopyOperation,LogicalNegateBool,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb6d6528
enum_value,EPostCopyOperation,None,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb6d6508
enum_value,EPostProcessVolumeType,Cave,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb936100
enum_value,EPostProcessVolumeType,Generic,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb9360e0
enum_value,EPostProcessVolumeType,Type,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb936158
enum_value,EPostProcessVolumeType,Water,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb936120
enum_value,EPredictionVariables,MAX,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc13fcf0
enum_value,EPredictionVariables,Steering,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc13fd10
enum_value,EPredictionVariables,Type,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc13fcb8
enum_value,EPredictionVariables,Velocity,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc13fd30
enum_value,EPreferredTriangulationDirection,None,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb496d10
enum_value,EPreferredTriangulationDirection,Radial,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb496d88
enum_value,EPreferredTriangulationDirection,Tangential,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb496db8
enum_value,EPresenceAdvertisementType,None,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbc01080
enum_value,EPresenceAdvertisementType,Party,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbc01058
enum_value,EPresenceAdvertisementType,Session,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbc01160
enum_value,EPresenceModeType,Desktop,low,ArkAscended.exe,ascii,ArkAscended.exe:0xca2e5c0
enum_value,EPresenceModeType,VRMode,low,ArkAscended.exe,ascii,ArkAscended.exe:0xca2e5e0
enum_value,EPreviewAnimationBlueprintApplicationMethod,LinkedAnimGraph,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb6d90b8
enum_value,EPreviewAnimationBlueprintApplicationMethod,LinkedLayers,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb6d9078
enum_value,EPrimalARKTributeDataType,CharacterData,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc23c2e8
enum_value,EPrimalARKTributeDataType,Items,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc23c298
enum_value,EPrimalARKTributeDataType,MAX,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc23c318
enum_value,EPrimalARKTributeDataType,TamedDinos,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc23c2c0
enum_value,EPrimalARKTributeDataType,Type,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc23c358
enum_value,EPrimalAnimCompressionMode,Aggressive,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb6bdff8
enum_value,EPrimalAnimCompressionMode,Basic,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb6bdfd0
enum_value,EPrimalAnimCompressionMode,None,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb6bdfa8
enum_value,EPrimalAnimEnum,Attack,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbf10e20
enum_value,EPrimalAnimEnum,CombatIdle,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbf10d98
enum_value,EPrimalAnimEnum,Falling,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbf10e50
enum_value,EPrimalAnimEnum,Idle,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbf10e08
enum_value,EPrimalAnimEnum,Running,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbf10d68
enum_value,EPrimalAnimEnum,Sleep,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbf10e38
enum_value,EPrimalAnimEnum,Startled,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbf10d48
enum_value,EPrimalAnimEnum,Walking,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbf10d08
enum_value,EPrimalCameraState,ASA_CAMERA,high,ArkAscended.exe,ascii,ArkAscended.exe:0xc2425a8
enum_value,EPrimalCameraState,NORMAL_INTERP_TO_ASA_CAMERA,high,ArkAscended.exe,ascii,ArkAscended.exe:0xc2425f8
enum_value,EPrimalCameraState,NORMAL_INTERP_TO_OLD_CAMERA,high,ArkAscended.exe,ascii,ArkAscended.exe:0xc2425c8
enum_value,EPrimalCameraState,OLD_CAMERA,high,ArkAscended.exe,ascii,ArkAscended.exe:0xc242588
enum_value,EPrimalCameraState,SLOW_INTERP_TO_OLD_CAMERA,high,ArkAscended.exe,ascii,ArkAscended.exe:0xc2422d8
enum_value,EPrimalCameraState,WAITING_TO_SWITCH_TO_OLD_CAMERA_SLOW,high,ArkAscended.exe,ascii,ArkAscended.exe:0xc242628
enum_value,EPrimalCharacterInputType,AltFire,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02e038
enum_value,EPrimalCharacterInputType,Crouch,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02e010
enum_value,EPrimalCharacterInputType,CrouchProneToggle,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02dfb8
enum_value,EPrimalCharacterInputType,DinoAttack,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02df68
enum_value,EPrimalCharacterInputType,PrimaryFire,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02e088
enum_value,EPrimalCharacterInputType,Prone,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02df90
enum_value,EPrimalCharacterInputType,Reload,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02dfe8
enum_value,EPrimalCharacterInputType,SwitchMap,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02df40
enum_value,EPrimalCharacterInputType,SwitchWeapon,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02e060
enum_value,EPrimalCharacterInputType,Targeting,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02e0b0
enum_value,EPrimalCharacterInputType,Type,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02e3f8
enum_value,EPrimalCharacterStatusState,Cold,high,ArkAscended.exe,ascii,ArkAscended.exe:0xc02d880
enum_value,EPrimalCharacterStatusState,Crafting,high,ArkAscended.exe,ascii,ArkAscended.exe:0xc02d830
enum_value,EPrimalCharacterStatusState,Dead,high,ArkAscended.exe,ascii,ArkAscended.exe:0xc02da08
enum_value,EPrimalCharacterStatusState,Dehydration,high,ArkAscended.exe,ascii,ArkAscended.exe:0xc02d9d8
enum_value,EPrimalCharacterStatusState,Encumbered,high,ArkAscended.exe,ascii,ArkAscended.exe:0xc02d988
enum_value,EPrimalCharacterStatusState,Hot,high,ArkAscended.exe,ascii,ArkAscended.exe:0xc02d808
enum_value,EPrimalCharacterStatusState,Hyperthermia,high,ArkAscended.exe,ascii,ArkAscended.exe:0xc02d928
enum_value,EPrimalCharacterStatusState,Hypothermia,high,ArkAscended.exe,ascii,ArkAscended.exe:0xc02d8f8
enum_value,EPrimalCharacterStatusState,Injured,high,ArkAscended.exe,ascii,ArkAscended.exe:0xc02d8a8
enum_value,EPrimalCharacterStatusState,KnockedOut,high,ArkAscended.exe,ascii,ArkAscended.exe:0xc02d8d0
enum_value,EPrimalCharacterStatusState,MAX,high,ArkAscended.exe,ascii,ArkAscended.exe:0xc02dbe8
enum_value,EPrimalCharacterStatusState,Sleeping,high,ArkAscended.exe,ascii,ArkAscended.exe:0xc02d858
enum_value,EPrimalCharacterStatusState,Starvation,high,ArkAscended.exe,ascii,ArkAscended.exe:0xc02d9b0
enum_value,EPrimalCharacterStatusState,Suffocation,high,ArkAscended.exe,ascii,ArkAscended.exe:0xc02d958
enum_value,EPrimalCharacterStatusState,Type,high,ArkAscended.exe,ascii,ArkAscended.exe:0xc02dba8
enum_value,EPrimalCharacterStatusState,Winded,high,ArkAscended.exe,ascii,ArkAscended.exe:0xc02da30
enum_value,EPrimalCharacterStatusValue,CraftingSpeedMultiplier,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc23bcd0
enum_value,EPrimalCharacterStatusValue,Food,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc23bb88
enum_value,EPrimalCharacterStatusValue,Health,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc23bae8
enum_value,EPrimalCharacterStatusValue,MAX,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc23bd08
enum_value,EPrimalCharacterStatusValue,MeleeDamageMultiplier,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc23bc30
enum_value,EPrimalCharacterStatusValue,Oxygen,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc23bb60
enum_value,EPrimalCharacterStatusValue,SpeedMultiplier,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc23bc68
enum_value,EPrimalCharacterStatusValue,Stamina,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc23bb10
enum_value,EPrimalCharacterStatusValue,Temperature,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc23bbd8
enum_value,EPrimalCharacterStatusValue,TemperatureFortitude,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc23bc98
enum_value,EPrimalCharacterStatusValue,Torpidity,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc23bb38
enum_value,EPrimalCharacterStatusValue,Type,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc23bd50
enum_value,EPrimalCharacterStatusValue,Water,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc23bbb0
enum_value,EPrimalCharacterStatusValue,Weight,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc23bc08
enum_value,EPrimalConsumableType,Food,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02e668
enum_value,EPrimalConsumableType,MAX,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02e5f0
enum_value,EPrimalConsumableType,Medicine,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02e628
enum_value,EPrimalConsumableType,Other,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02e648
enum_value,EPrimalConsumableType,Type,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02da58
enum_value,EPrimalConsumableType,Water,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02e688
enum_value,EPrimalCustomCosmeticType,AllItems,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02e3b0
enum_value,EPrimalCustomCosmeticType,Armor,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02e280
enum_value,EPrimalCustomCosmeticType,Boots,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02e208
enum_value,EPrimalCustomCosmeticType,CreatureCustoms,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02e318
enum_value,EPrimalCustomCosmeticType,Dyes,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02e5b0
enum_value,EPrimalCustomCosmeticType,Gloves,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02e258
enum_value,EPrimalCustomCosmeticType,Hat,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02e2a8
enum_value,EPrimalCustomCosmeticType,MAX,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02e5d0
enum_value,EPrimalCustomCosmeticType,OffHand,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02e190
enum_value,EPrimalCustomCosmeticType,Pants,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02e1e0
enum_value,EPrimalCustomCosmeticType,PlayerCustoms,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02e348
enum_value,EPrimalCustomCosmeticType,Saddles,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02e1b8
enum_value,EPrimalCustomCosmeticType,Shirt,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02e230
enum_value,EPrimalCustomCosmeticType,Structures,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02e2c8
enum_value,EPrimalCustomCosmeticType,Type,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02e590
enum_value,EPrimalCustomCosmeticType,Weapons,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02e2f0
enum_value,EPrimalEquipmentType,Accessory0,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb905190
enum_value,EPrimalEquipmentType,Accessory1,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb905168
enum_value,EPrimalEquipmentType,Accessory2,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb905140
enum_value,EPrimalEquipmentType,Accessory3,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb905118
enum_value,EPrimalEquipmentType,Accessory4,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb9050f0
enum_value,EPrimalEquipmentType,AccessoryMAX,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb9050c8
enum_value,EPrimalEquipmentType,Boots,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb9052d0
enum_value,EPrimalEquipmentType,Cart,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb9051d8
enum_value,EPrimalEquipmentType,Costume,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb905040
enum_value,EPrimalEquipmentType,DinoSaddle,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb905080
enum_value,EPrimalEquipmentType,Gear,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb9051b8
enum_value,EPrimalEquipmentType,Gloves,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb9050a8
enum_value,EPrimalEquipmentType,Hat,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb905330
enum_value,EPrimalEquipmentType,MAX,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb904ef0
enum_value,EPrimalEquipmentType,Pants,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb9052f0
enum_value,EPrimalEquipmentType,Pet,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb904fc0
enum_value,EPrimalEquipmentType,Shield,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb905020
enum_value,EPrimalEquipmentType,Shirt,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb905310
enum_value,EPrimalEquipmentType,Snapshot,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb904fe0
enum_value,EPrimalEquipmentType,Trophy,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb905060
enum_value,EPrimalEquipmentType,Type,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb904eb8
enum_value,EPrimalEquipmentType,Weapon,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb905000
enum_value,EPrimalGDKStat,CreatureTamed,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc1d5f60
enum_value,EPrimalGDKStat,KilledSurvivor,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc1d5f80
